episode_id,step,mid_price,return_1,return_5,realized_vol_20,inventory,cash,order_flow_imbalance,momentum_signal,informed_signal_prob,time_remaining,spread_prev,bid_offset_expert,ask_offset_expert,trade_occured,trade_side,trade_size,inventory_after,reward,done
3,79,99.91044,0.000628,0.001912,0.000361,-14,1440.2684,-0.064,0,0.0072,0.684,1.29079,0.6454,0.7854,0,0,0,-14,-9.03181,0
3,80,99.97692,0.000665,0.002076,0.000385,-14,1440.2684,0.1053,0,0.0077,0.68,1.2908,0.6454,0.7854,0,0,0,-14,-9.16275,0
3,81,99.98683,9.9e-05,0.002273,0.000385,-14,1440.2684,0.6416,0,0.0077,0.676,1.2908,0.6454,0.7854,0,0,0,-14,-8.44915,0
3,82,100.00832,0.000215,0.002127,0.000382,-14,1440.2684,0.4622,0,0.0076,0.672,1.2908,0.6454,0.7854,0,0,0,-14,-8.68971,0
3,83,100.01122,2.9e-05,0.001638,0.000376,-14,1440.2684,0.1073,0,0.0075,0.668,1.2908,0.6454,0.7854,0,0,0,-14,-8.50773,0
3,84,100.0755,0.000643,0.001652,0.000397,-14,1440.2684,0.0808,0,0.0079,0.664,1.2908,0.6454,0.7854,0,0,0,-14,-9.4455,0
3,85,99.98354,-0.000919,6.6e-05,0.000422,-14,1440.2684,-0.2593,0,0.0084,0.66,1.2908,0.6454,0.7854,0,0,0,-14,-7.33668,0
3,86,99.9547,-0.000289,-0.000321,0.000427,-14,1440.2684,-0.0739,0,0.0085,0.656,1.2908,0.6454,0.7854,0,0,0,-14,-8.29853,0
3,87,99.92664,-0.000281,-0.000817,0.000412,-14,1440.2684,-0.1186,0,0.0082,0.652,1.2908,0.6454,0.7854,0,0,0,-14,-8.38801,0
3,88,99.8651,-0.000616,-0.001461,0.000439,-14,1440.2684,0.1262,0,0.0088,0.648,1.2908,0.6454,0.7854,0,0,0,-14,-7.99765,0
3,89,99.84362,-0.000215,-0.002317,0.00044,-14,1440.2684,0.5343,0,0.0088,0.644,1.2908,0.6454,0.7854,0,0,0,-14,-8.63694,0
3,90,99.80496,-0.000387,-0.001786,0.000443,-10,1043.6302,0.4001,0,0.0089,0.64,1.2908,0.6454,0.7854,1,-1,4,-10,-1.35178,0
3,91,99.76794,-0.000371,-0.001868,0.00045,-10,1043.6302,0.5346,0,0.009,0.636,1.2908,0.6454,0.7454,0,0,0,-10,-4.26977,0
3,92,99.87487,0.001072,-0.000518,0.000487,-11,1144.2504,0.0323,0,0.0097,0.632,1.2908,0.6454,0.7454,1,1,1,-11,-6.1436,0
3,93,99.81365,-0.000613,-0.000515,0.00051,-11,1144.2504,-0.0981,0,0.0102,0.628,1.2908,0.6454,0.7554,0,0,0,-11,-5.03786,0
3,94,99.82553,0.000119,-0.000181,0.000508,-11,1144.2504,-0.0509,0,0.0102,0.624,1.2908,0.6454,0.7554,0,0,0,-11,-5.89022,0
3,95,99.83124,5.7e-05,0.000263,0.000498,-11,1144.2504,0.4248,0,0.01,0.62,1.2908,0.6454,0.7554,0,0,0,-11,-5.87083,0
3,96,99.87722,0.000461,0.001095,0.000505,-11,1144.2504,-0.1095,0,0.0101,0.616,1.2908,0.6454,0.7554,0,0,0,-11,-6.36216,0
3,97,99.9329,0.000558,0.000581,0.000513,-11,1144.2504,0.3553,0,0.0103,0.612,1.2908,0.6454,0.7554,0,0,0,-11,-6.51734,0
3,98,99.92793,-5e-05,0.001145,0.000503,-11,1144.2504,-0.2845,0,0.0101,0.608,1.2908,0.6454,0.7554,0,0,0,-11,-5.89849,0
3,99,99.98092,0.00053,0.001557,0.000498,-11,1144.2504,-0.7034,0,0.01,0.604,1.2908,0.6454,0.7554,0,0,0,-11,-6.58452,0
3,100,99.95476,-0.000262,0.001237,0.00048,-11,1144.2504,-0.4653,0,0.0096,0.6,1.2908,0.6454,0.7554,0,0,0,-11,-5.76216,0
3,101,99.95126,-3.5e-05,0.000741,0.000479,-11,1144.2504,0.2742,0,0.0096,0.596,1.2908,0.6454,0.7554,0,0,0,-11,-6.05995,0
3,102,99.91074,-0.000405,-0.000222,0.000483,-11,1144.2504,0.424,0,0.0097,0.592,1.2908,0.6454,0.7554,0,0,0,-11,-5.70103,0
3,103,99.94912,0.000384,0.000212,0.000492,-11,1144.2504,0.2312,0,0.0098,0.588,1.2908,0.6454,0.7554,0,0,0,-11,-6.61744,0
3,104,100.00986,0.000608,0.000289,0.00049,-11,1144.2504,0.3292,0,0.0098,0.584,1.2908,0.6454,0.7554,0,0,0,-11,-6.9117,0
3,105,100.05985,0.0005,0.001051,0.000458,-17,1749.142,-0.6664,0,0.0092,0.58,1.2908,0.6454,0.7554,1,1,6,-17,-11.67557,0
3,106,100.07503,0.000152,0.001238,0.000452,-17,1749.142,0.6151,0,0.009,0.576,1.2908,0.6454,0.8154,0,0,0,-17,-15.4016,0
3,107,100.1092,0.000341,0.001986,0.000449,-17,1749.142,-0.1847,0,0.009,0.572,1.2908,0.6454,0.8154,0,0,0,-17,-15.84006,0
3,108,100.09799,-0.000112,0.001489,0.000422,-17,1749.142,-0.6395,0,0.0084,0.568,1.2908,0.6454,0.8154,0,0,0,-17,-15.18421,0
3,109,100.05125,-0.000467,0.000414,0.000435,-18,1850.0086,0.2603,0,0.0087,0.564,1.29079,0.6454,0.8154,1,1,1,-18,-15.79475,0
3,110,100.06768,0.000164,7.8e-05,0.000421,-18,1850.0086,0.0978,0,0.0084,0.56,1.2908,0.6454,0.8254,0,0,0,-18,-17.79169,0
3,111,100.02975,-0.000379,-0.000452,0.000421,-18,1850.0086,0.3027,0,0.0084,0.556,1.29079,0.6454,0.8254,0,0,0,-18,-16.94284,0
3,112,100.03491,5.2e-05,-0.000742,0.000362,-20,2556.0308,-0.0882,0,0.0072,0.552,1.29079,0.6454,0.8254,1,1,7,-20,-16.87558,0
3,113,100.07626,0.000413,-0.000217,0.000331,-20,2858.7958,0.5059,0,0.0066,0.548,1.29079,0.64539,0.84539,1,1,3,-20,-20.67074,0
3,114,100.04287,-0.000334,-8.4e-05,0.000346,-20,3161.4605,0.2917,0,0.0069,0.544,1.29079,0.64539,0.84539,1,1,3,-20,-19.33597,0
3,115,99.97942,-0.000634,-0.000882,0.000382,-20,3161.4605,-0.3315,0,0.0076,0.54,1.29079,0.6454,0.8454,0,0,0,-20,-21.13098,0
3,116,100.01286,0.000335,-0.000169,0.000377,-20,3161.4605,-0.3695,0,0.0075,0.536,1.29079,0.6454,0.8454,0,0,0,-20,-23.22895,0
3,117,100.04301,0.000301,8.1e-05,0.000364,-20,3161.4605,0.3086,0,0.0073,0.532,1.29079,0.64539,0.84539,0,0,0,-20,-23.32294,0
3,118,99.98241,-0.000606,-0.000938,0.000391,-20,3161.4605,-0.4005,0,0.0078,0.528,1.29079,0.6454,0.8454,0,0,0,-20,-21.66791,0
3,119,100.01639,0.00034,-0.000265,0.000381,-20,3464.0459,-0.2219,0,0.0076,0.524,1.29079,0.6454,0.8454,1,1,3,-20,-21.48351,0
3,120,99.98185,-0.000345,2.4e-05,0.000385,-20,3464.0459,-0.0156,0,0.0077,0.52,1.29079,0.6454,0.8454,0,0,0,-20,-22.50921,0
3,121,99.97785,-4e-05,-0.00035,0.000385,-20,4068.9854,-0.7978,0,0.0077,0.516,1.29079,0.6454,0.8454,1,1,6,-20,-18.80767,0
3,122,99.94926,-0.000286,-0.000937,0.000379,-20,4371.3694,-0.305,0,0.0076,0.512,1.29079,0.64539,0.84539,1,1,3,-20,-20.71197,0
3,123,99.99635,0.000471,0.000139,0.000384,-15,3874.6146,-0.1063,0,0.0077,0.508,1.29079,0.64539,0.84539,1,-1,5,-15,-10.29936,0
3,124,100.06375,0.000674,0.000474,0.000389,-20,4580.6286,0.9219,0,0.0078,0.504,1.29079,0.6454,0.7954,1,1,7,-20,-20.1453,0
3,125,100.07246,8.7e-05,0.000906,0.000374,-20,4580.6286,-0.1633,0,0.0075,0.5,1.29079,0.64539,0.84539,0,0,0,-20,-24.17405,0
3,126,100.13647,0.00064,0.001586,0.000398,-20,4580.6286,0.4011,0,0.008,0.496,1.29079,0.6454,0.8454,0,0,0,-20,-25.44017,0
3,127,100.20141,0.000649,0.002523,0.000415,-20,4580.6286,-0.0565,0,0.0083,0.492,1.29079,0.6454,0.8454,0,0,0,-20,-25.61897,0
3,128,100.20052,-9e-06,0.002042,0.000414,-20,4580.6286,-0.3444,0,0.0083,0.488,1.29079,0.6454,0.8454,0,0,0,-20,-24.46212,0
3,129,100.16965,-0.000308,0.001058,0.000405,-20,4580.6286,-0.6151,0,0.0081,0.484,1.29079,0.6454,0.8454,0,0,0,-20,-24.02255,0
3,130,100.16547,-4.2e-05,0.000929,0.000405,-20,4580.6286,0.1967,0,0.0081,0.48,1.29079,0.64539,0.84539,0,0,0,-20,-24.71639,0
3,131,100.17044,5e-05,0.000339,0.000393,-20,4580.6286,0.3549,0,0.0079,0.476,1.29079,0.64539,0.84539,0,0,0,-20,-25.05949,0
3,132,100.20899,0.000385,7.6e-05,0.000399,-20,4580.6286,-0.1185,0,0.008,0.472,1.29079,0.64539,0.84539,0,0,0,-20,-25.89105,0
3,133,100.19312,-0.000158,-7.4e-05,0.000395,-20,4580.6286,-0.3838,0,0.0079,0.468,1.29079,0.64539,0.84539,0,0,0,-20,-24.96245,0
3,134,100.14547,-0.000476,-0.000241,0.000403,-20,4580.6286,0.527,0,0.0081,0.464,1.29079,0.64539,0.84539,0,0,0,-20,-24.487,0
3,135,100.16803,0.000225,2.6e-05,0.000372,-20,4580.6286,-0.662,0,0.0074,0.46,1.29079,0.64539,0.84539,0,0,0,-20,-26.05121,0
3,136,100.15247,-0.000155,-0.000179,0.000372,-20,4580.6286,-0.1528,0,0.0074,0.456,1.29079,0.64539,0.84539,0,0,0,-20,-25.44882,0
3,137,100.1379,-0.000145,-0.000709,0.000371,-20,4580.6286,0.0248,0,0.0074,0.452,1.29079,0.64539,0.84539,0,0,0,-20,-25.62862,0
3,138,100.17234,0.000344,-0.000207,0.000344,-20,4984.6995,0.0399,0,0.0069,0.448,1.29079,0.64539,0.84539,1,1,4,-20,-23.78716,0
3,139,100.12833,-0.000439,-0.000171,0.000358,-20,4984.6995,0.7103,0,0.0072,0.444,1.29079,0.64539,0.84539,0,0,0,-20,-25.35978,0
3,140,100.16909,0.000407,1.1e-05,0.000353,-20,4984.6995,0.3851,0,0.0071,0.44,1.29079,0.64539,0.84539,0,0,0,-20,-27.21536,0
3,141,100.1638,-5.3e-05,0.000113,0.000353,-20,4984.6995,0.0361,0,0.0071,0.436,1.29079,0.64539,0.84539,0,0,0,-20,-26.45409,0
3,142,100.21238,0.000485,0.000744,0.000352,-20,4984.6995,-0.2466,0,0.007,0.432,1.29079,0.64539,0.84539,0,0,0,-20,-27.69155,0
3,143,100.25832,0.000459,0.000858,0.000351,-20,4984.6995,-0.3887,0,0.007,0.428,1.29079,0.64539,0.84539,0,0,0,-20,-27.79898,0
3,144,100.22462,-0.000336,0.000962,0.000342,-20,4984.6995,0.375,0,0.0068,0.424,1.29079,0.64539,0.84539,0,0,0,-20,-26.36589,0
3,145,100.20639,-0.000182,0.000372,0.000347,-20,5287.8549,-0.5199,0,0.0069,0.42,1.29078,0.64539,0.84539,1,1,3,-20,-24.5992,0
3,146,100.25067,0.000442,0.000867,0.000333,-20,5287.8549,-0.3008,0,0.0067,0.416,1.29079,0.64539,0.84539,0,0,0,-20,-28.24562,0
3,147,100.25545,4.8e-05,0.00043,0.000304,-20,5287.8549,-0.0335,0,0.0061,0.412,1.29078,0.64539,0.84539,0,0,0,-20,-27.61568,0
3,148,100.22245,-0.000329,-0.000358,0.000314,-20,5287.8549,0.5443,0,0.0063,0.408,1.29078,0.64539,0.84539,0,0,0,-20,-27.01986,0
3,149,100.24472,0.000222,0.000201,0.000308,-20,5287.8549,-1.0778,0,0.0062,0.404,1.29078,0.64539,0.84539,0,0,0,-20,-28.2855,0
3,150,100.23576,-8.9e-05,0.000293,0.000309,-20,5287.8549,-0.9337,0,0.0062,0.4,1.29078,0.64539,0.84539,0,0,0,-20,-27.82082,0
3,151,100.26083,0.00025,0.000101,0.000312,-14,4690.1623,0.1896,0,0.0062,0.396,1.29078,0.64539,0.84539,1,-1,6,-14,-9.677,0
3,152,100.22656,-0.000342,-0.000288,0.000313,-14,4690.1623,-0.8199,0,0.0063,0.392,1.29078,0.64539,0.78539,0,0,0,-14,-13.39707,0
3,153,100.18039,-0.000461,-0.00042,0.000328,-14,4690.1623,0.2044,0,0.0066,0.388,1.29078,0.64539,0.78539,0,0,0,-14,-13.30873,0
3,154,100.17253,-7.8e-05,-0.00072,0.00031,-12,4491.108,-0.3356,0,0.0062,0.384,1.29078,0.64539,0.78539,1,-1,2,-12,-8.78528,0
3,155,100.16966,-2.9e-05,-0.000659,0.000306,-12,4491.108,-0.3217,0,0.0061,0.38,1.29078,0.64539,0.76539,0,0,0,-12,-10.3336,0
3,156,100.12695,-0.000426,-0.001335,0.000319,-12,4491.108,0.0306,0,0.0064,0.376,1.29078,0.64539,0.76539,0,0,0,-12,-9.9131,0
3,157,100.154,0.00027,-0.000724,0.000323,-12,4491.108,-0.0663,0,0.0065,0.372,1.29078,0.64539,0.76539,0,0,0,-12,-10.80785,0
3,158,100.1641,0.000101,-0.000163,0.000315,-12,4491.108,-0.4464,0,0.0063,0.368,1.29078,0.64539,0.76539,0,0,0,-12,-10.66192,0
3,159,100.16669,2.6e-05,-5.8e-05,0.000298,-12,4491.108,-0.8336,0,0.006,0.364,1.29078,0.64539,0.76539,0,0,0,-12,-10.62947,0
3,160,100.20567,0.000389,0.00036,0.000297,-12,4491.108,0.0589,0,0.0059,0.36,1.29078,0.64539,0.76539,0,0,0,-12,-11.1238,0
3,161,100.23325,0.000275,0.001062,0.000302,-12,4491.108,0.8204,0,0.006,0.356,1.29078,0.64539,0.76539,0,0,0,-12,-11.04452,0
3,162,100.20019,-0.00033,0.000461,0.000293,-19,5197.867,0.6667,0,0.0059,0.352,1.29078,0.64539,0.76539,1,1,7,-19,-21.43694,0
3,163,100.2733,0.00073,0.00109,0.000319,-19,5197.867,-0.119,0,0.0064,0.348,1.29078,0.64539,0.83539,0,0,0,-19,-28.53633,0
3,164,100.29431,0.00021,0.001274,0.000312,-19,5197.867,0.6153,0,0.0062,0.344,1.29078,0.64539,0.83539,0,0,0,-19,-27.6908,0
3,165,100.31797,0.000236,0.001121,0.000311,-17,4998.5219,0.0735,0,0.0062,0.34,1.29078,0.64539,0.83539,1,-1,2,-17,-20.8855,0
3,166,100.3618,0.000437,0.001283,0.000311,-17,4998.5219,0.4517,0,0.0062,0.336,1.29078,0.64539,0.81539,0,0,0,-17,-22.82465,0
3,167,100.26582,-0.000956,0.000655,0.000381,-17,4998.5219,0.4224,0,0.0076,0.332,1.29078,0.64539,0.81539,0,0,0,-17,-20.56357,0
3,168,100.3666,0.001005,0.00093,0.00043,-17,4998.5219,-0.0203,0,0.0086,0.328,1.29078,0.64539,0.81539,0,0,0,-17,-24.02405,0
3,169,100.37771,0.000111,0.000832,0.000429,-17,4998.5219,0.0043,0,0.0086,0.324,1.29078,0.64539,0.81539,0,0,0,-17,-22.61518,0
3,170,100.36179,-0.000159,0.000437,0.00043,-17,4998.5219,-0.5655,0,0.0086,0.32,1.29078,0.64539,0.81539,0,0,0,-17,-22.27151,0
3,171,100.42015,0.000581,0.000581,0.000444,-17,4998.5219,-0.0391,0,0.0089,0.316,1.29078,0.64539,0.81539,0,0,0,-17,-23.64969,0
3,172,100.38965,-0.000304,0.001235,0.000442,-20,5605.7521,-0.3606,0,0.0088,0.312,1.29078,0.64539,0.81539,1,1,6,-20,-26.52758,0
3,173,100.43854,0.000487,0.000717,0.000432,-20,5605.7521,0.0227,0,0.0086,0.308,1.29078,0.64539,0.84539,0,0,0,-20,-32.65785,0
3,174,100.42408,-0.000144,0.000462,0.000434,-20,5605.7521,0.2621,0,0.0087,0.304,1.29078,0.64539,0.84539,0,0,0,-20,-31.55073,0
3,175,100.38477,-0.000391,0.000229,0.000447,-20,5605.7521,-0.1477,0,0.0089,0.3,1.29078,0.64539,0.84539,0,0,0,-20,-31.21375,0
3,176,100.3951,0.000103,-0.000249,0.00043,-20,5605.7521,-0.4854,0,0.0086,0.296,1.29078,0.64539,0.84539,0,0,0,-20,-32.36675,0
3,177,100.37566,-0.000194,-0.000139,0.000435,-20,5605.7521,0.4616,0,0.0087,0.292,1.29078,0.64539,0.84539,0,0,0,-20,-31.93113,0
3,178,100.35258,-0.00023,-0.000856,0.000441,-20,5605.7521,-0.1762,0,0.0088,0.288,1.29078,0.64539,0.84539,0,0,0,-20,-32.01837,0
3,179,100.36914,0.000165,-0.000547,0.000441,-20,5605.7521,-0.3012,0,0.0088,0.284,1.29078,0.64539,0.84539,0,0,0,-20,-32.9713,0
3,180,100.43028,0.000609,0.000453,0.000451,-20,5605.7521,0.0384,0,0.009,0.28,1.29078,0.64539,0.84539,0,0,0,-20,-34.02271,0
3,181,100.41605,-0.000142,0.000209,0.000452,-18,5406.2108,0.5203,0,0.009,0.276,1.29078,0.64539,0.84539,1,-1,2,-18,-24.95075,0
3,182,100.38295,-0.00033,7.3e-05,0.000452,-16,5206.7357,0.3416,0,0.009,0.272,1.29078,0.64539,0.82539,1,-1,2,-16,-19.19637,0
3,183,100.39879,0.000158,0.00046,0.000428,-13,4907.4755,-0.0857,0,0.0086,0.268,1.29078,0.64539,0.80539,1,-1,3,-13,-12.09052,0
3,184,100.4315,0.000326,0.000621,0.000431,-13,4907.4755,1.0929,0,0.0086,0.264,1.29078,0.64539,0.77539,0,0,0,-13,-14.55366,0
3,185,100.41448,-0.000169,-0.000157,0.000432,-13,4907.4755,-0.6828,0,0.0086,0.26,1.29078,0.64539,0.77539,0,0,0,-13,-13.9748,0
3,186,100.42628,0.000117,0.000102,0.000423,-13,4907.4755,-0.0336,0,0.0085,0.256,1.29078,0.64539,0.77539,0,0,0,-13,-14.41694,0
3,187,100.41837,-7.9e-05,0.000353,0.000359,-13,4907.4755,-0.2323,0,0.0072,0.252,1.29078,0.64539,0.77539,0,0,0,-13,-14.22837,0
3,188,100.42245,4.1e-05,0.000236,0.000289,-13,4907.4755,0.0528,0,0.0058,0.248,1.29078,0.64539,0.77539,0,0,0,-13,-14.4519,0
3,189,100.41183,-0.000106,-0.000196,0.00029,-13,4907.4755,-0.8606,0,0.0058,0.244,1.29078,0.64539,0.77539,0,0,0,-13,-14.32832,0
3,190,100.37504,-0.000366,-0.000393,0.0003,-13,4907.4755,-0.2978,0,0.006,0.24,1.29078,0.64539,0.77539,0,0,0,-13,-14.05573,0
3,191,100.4112,0.00036,-0.00015,0.000282,-13,4907.4755,0.542,0,0.0056,0.236,1.29078,0.64539,0.77539,0,0,0,-13,-15.07172,0
3,192,100.47565,0.000642,0.00057,0.000306,-13,4907.4755,-0.8305,0,0.0061,0.232,1.29078,0.64539,0.77539,0,0,0,-13,-15.50703,0
3,193,100.49588,0.000201,0.000731,0.000291,-13,4907.4755,0.0851,0,0.0058,0.228,1.29078,0.64539,0.77539,0,0,0,-13,-14.99976,0
3,194,100.53429,0.000382,0.00122,0.000298,-13,4907.4755,-0.0237,0,0.006,0.224,1.29078,0.64539,0.77539,0,0,0,-13,-15.30373,0
3,195,100.47069,-0.000633,0.000953,0.00032,-6,4208.6984,-0.5769,0,0.0064,0.22,1.29078,0.64539,0.77539,1,-1,7,-6,2.18635,0
3,196,100.43673,-0.000338,0.000254,0.00033,-6,4208.6984,-0.3015,0,0.0066,0.216,1.29078,0.64539,0.70539,0,0,0,-6,-2.97865,0
3,197,100.4495,0.000127,-0.00026,0.000327,-6,4208.6984,0.1537,0,0.0065,0.212,1.29078,0.64539,0.70539,0,0,0,-6,-3.27344,0
3,198,100.41637,-0.00033,-0.000791,0.000332,1,3510.3015,0.8592,0,0.0066,0.208,1.29078,0.64539,0.70539,1,-1,5,1,3.25462,0
3,199,100.31631,-0.000996,-0.002168,0.000398,1,3510.3015,-0.5461,0,0.008,0.204,1.29078,0.65539,0.64539,0,0,0,1,-0.18966,0
3,200,100.32174,5.4e-05,-0.001482,0.000372,7,2912.3034,0.0394,0,0.0074,0.2,1.29078,0.65539,0.64539,1,-1,6,7,-0.46965,0
3,201,100.36405,0.000422,-0.000724,0.000385,11,2513.7088,0.2128,0,0.0077,0.196,1.29078,0.71539,0.64539,1,-1,4,11,-7.75153,0
3,202,100.40854,0.000443,-0.000408,0.000391,11,2513.7088,-0.2031,0,0.0078,0.192,1.29078,0.75539,0.64539,0,0,0,11,-10.49738,0
3,203,100.38377,-0.000247,-0.000325,0.000394,11,2513.7088,0.2574,0,0.0079,0.188,1.29078,0.75539,0.64539,0,0,0,11,-11.30768,0
3,204,100.4167,0.000328,0.001001,0.000394,11,2513.7088,-0.6986,0,0.0079,0.184,1.29078,0.75539,0.64539,0,0,0,11,-10.72139,0
3,205,100.46579,0.000489,0.001436,0.000406,11,2513.7088,0.54,0,0.0081,0.18,1.29078,0.75539,0.64539,0,0,0,11,-10.59192,0
3,206,100.50369,0.000377,0.001391,0.000413,11,2513.7088,0.6652,0,0.0083,0.176,1.29078,0.75539,0.64539,0,0,0,11,-10.76356,0
3,207,100.55681,0.000529,0.001477,0.000425,2,3424.5286,-0.0626,0,0.0085,0.172,1.29078,0.75539,0.64539,1,1,6,2,3.93738,0
3,208,100.59088,0.000339,0.002063,0.000429,2,3424.5286,0.1345,0,0.0086,0.168,1.29078,0.66539,0.64539,0,0,0,2,-0.30466,0
3,209,100.6007,9.8e-05,0.001832,0.000427,2,3424.5286,-0.3472,0,0.0085,0.164,1.29078,0.66539,0.64539,0,0,0,2,-0.35477,0
3,210,100.53916,-0.000612,0.00073,0.000443,2,3424.5286,0.2867,0,0.0089,0.16,1.29078,0.66539,0.64539,0,0,0,2,-0.49908,0
3,211,100.56845,0.000291,0.000644,0.000441,8,2825.1102,0.6436,0,0.0088,0.156,1.29078,0.66539,0.64539,1,-1,6,8,-1.87494,0
3,212,100.51978,-0.000484,-0.000368,0.000438,8,2825.1102,0.5501,0,0.0088,0.152,1.29078,0.72539,0.64539,0,0,0,8,-6.45656,0
3,213,100.51906,-7e-06,-0.000714,0.000436,8,2825.1102,-0.3673,0,0.0087,0.148,1.29078,0.72539,0.64539,0,0,0,8,-6.09857,0
3,214,100.43788,-0.000808,-0.001618,0.000462,8,2825.1102,-0.1164,0,0.0092,0.144,1.29078,0.72539,0.64539,0,0,0,8,-6.76783,0
3,215,100.44046,2.6e-05,-0.000982,0.000442,8,2825.1102,0.2302,0,0.0088,0.14,1.29078,0.72539,0.64539,0,0,0,8,-6.12336,0
3,216,100.53066,0.000898,-0.000376,0.000477,8,2825.1102,0.3205,0,0.0095,0.136,1.29078,0.72539,0.64539,0,0,0,8,-5.44796,0
3,217,100.54652,0.000158,0.000266,0.000478,15,2126.3623,-0.4827,0,0.0096,0.132,1.29078,0.72539,0.64539,1,-1,7,15,-16.74437,0
3,218,100.53582,-0.000106,0.000167,0.000471,18,1827.141,0.5473,0,0.0094,0.128,1.29078,0.79539,0.64539,1,-1,3,18,-29.52429,0
3,219,100.46713,-0.000683,0.000291,0.00044,18,1827.141,0.7787,0,0.0088,0.124,1.29078,0.82539,0.64539,0,0,0,18,-32.8588,0
3,220,100.48805,0.000208,0.000474,0.000441,18,1827.141,0.425,0,0.0088,0.12,1.29078,0.82539,0.64539,0,0,0,18,-31.37554,0
3,221,100.50484,0.000167,-0.000257,0.000435,18,1827.141,0.9336,0,0.0087,0.116,1.29078,0.82539,0.64539,0,0,0,18,-31.57938,0
3,222,100.55483,0.000497,8.3e-05,0.000437,18,1827.141,-0.2306,0,0.0087,0.112,1.29078,0.82539,0.64539,0,0,0,18,-31.11133,0
3,223,100.58526,0.000303,0.000492,0.000433,18,1827.141,0.0395,0,0.0087,0.108,1.29078,0.82539,0.64539,0,0,0,18,-31.59297,0
3,224,100.5667,-0.000185,0.000991,0.000434,18,1827.141,-0.017,0,0.0087,0.104,1.29078,0.82539,0.64539,0,0,0,18,-32.6045,0
3,225,100.50257,-0.000638,0.000145,0.00045,20,1328.7551,0.0019,0,0.009,0.1,1.29077,0.82539,0.64539,1,-1,5,20,-37.60569,0
3,226,100.56781,0.000649,0.000627,0.000464,20,1328.7551,0.2359,0,0.0093,0.096,1.29077,0.84539,0.64539,0,0,0,20,-38.85531,0
3,227,100.53229,-0.000353,-0.000224,0.000457,20,1328.7551,-1.0848,0,0.0091,0.092,1.29077,0.84539,0.64539,0,0,0,20,-41.03026,0
3,228,100.48428,-0.000478,-0.001004,0.00046,20,1328.7551,0.4343,0,0.0092,0.088,1.29077,0.84539,0.64539,0,0,0,20,-41.44021,0
3,229,100.40571,-0.000782,-0.001601,0.000485,20,1328.7551,0.3452,0,0.0097,0.084,1.29077,0.84539,0.64539,0,0,0,20,-42.21152,0
3,230,100.41637,0.000106,-0.000858,0.000472,20,1328.7551,0.0754,0,0.0094,0.08,1.29077,0.84539,0.64539,0,0,0,20,-40.58663,0
3,231,100.43165,0.000152,-0.001354,0.000468,15,1834.1403,-0.089,0,0.0094,0.076,1.29077,0.84539,0.64539,1,1,5,15,-19.08391,0
3,232,100.39499,-0.000365,-0.001366,0.000463,15,1834.1403,0.0805,0,0.0093,0.072,1.29077,0.79539,0.64539,0,0,0,15,-23.67995,0
3,233,100.44388,0.000487,-0.000402,0.000478,15,1834.1403,-0.1601,0,0.0096,0.068,1.29077,0.79539,0.64539,0,0,0,15,-22.48656,0
3,234,100.40787,-0.000359,2.2e-05,0.000451,18,1535.3028,-0.1304,0,0.009,0.064,1.29077,0.79539,0.64539,1,-1,3,18,-32.05352,0
3,235,100.35814,-0.000495,-0.00058,0.000463,18,1535.3028,0.5452,0,0.0093,0.06,1.29077,0.82539,0.64539,0,0,0,18,-34.59118,0
3,236,100.40631,0.00048,-0.000252,0.000429,18,1535.3028,0.3712,0,0.0086,0.056,1.29077,0.82539,0.64539,0,0,0,18,-32.95839,0
3,237,100.38071,-0.000255,-0.000142,0.000427,18,1535.3028,0.7618,0,0.0085,0.052,1.29077,0.82539,0.64539,0,0,0,18,-34.41607,0
3,238,100.32586,-0.000546,-0.001175,0.000439,20,1236.8014,0.1851,0,0.0088,0.048,1.29077,0.82539,0.64539,1,-1,3,20,-40.97086,0
3,239,100.32691,1e-05,-0.000806,0.000419,20,1236.8014,-0.5023,0,0.0084,0.044,1.29077,0.84539,0.64539,0,0,0,20,-42.219,0
3,240,100.28008,-0.000467,-0.000778,0.000422,20,1236.8014,0.5257,0,0.0084,0.04,1.29077,0.84539,0.64539,0,0,0,20,-43.33663,0
3,241,100.27336,-6.7e-05,-0.001324,0.000418,20,1236.8014,0.0947,0,0.0084,0.036,1.29077,0.84539,0.64539,0,0,0,20,-42.69442,0
3,242,100.3428,0.000693,-0.000378,0.000434,20,1236.8014,-0.4175,0,0.0087,0.032,1.29077,0.84539,0.64539,0,0,0,20,-41.33105,0
3,243,100.32245,-0.000203,-3.4e-05,0.000424,20,1236.8014,-0.0901,0,0.0085,0.028,1.29077,0.84539,0.64539,0,0,0,20,-43.28707,0
3,244,100.29636,-0.00026,-0.000305,0.000425,20,1236.8014,0.3092,0,0.0085,0.024,1.29077,0.84539,0.64539,0,0,0,20,-43.56185,0
3,245,100.31541,0.00019,0.000352,0.000414,20,938.3913,-1.3218,0,0.0083,0.02,1.29077,0.84539,0.64539,1,-1,3,20,-40.58282,0
3,246,100.36609,0.000505,0.000925,0.000402,20,938.3913,0.4384,0,0.008,0.016,1.29077,0.84539,0.64539,0,0,0,20,-42.34636,0
3,247,100.33669,-0.000293,-6.1e-05,0.000401,20,938.3913,-0.0141,0,0.008,0.012,1.29077,0.84539,0.64539,0,0,0,20,-44.10808,0
